City ID Departure,City ID,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID
81665,56615,380.0,851,False,2019-12-01,1
81665,56615,467.0,851,False,2019-12-02,2
81665,56615,621.0,952,True,2019-12-02,3
81665,56615,381.0,851,False,2019-12-03,4
81665,56615,386.0,851,False,2019-12-04,5
81665,56615,619.0,952,True,2019-12-04,6
81665,56615,385.0,851,False,2019-12-05,7
81665,56615,386.0,851,False,2019-12-08,8
81665,56615,384.0,851,False,2019-12-09,9
81665,56615,785.0,851,False,2019-12-10,10
81665,56615,892.0,1276,False,2019-12-12,11
81665,56615,788.0,1530,False,2019-12-13,12
81665,56615,979.0,952,True,2019-12-13,13
81665,56615,799.0,851,False,2019-12-14,14
81665,56615,979.0,952,True,2019-12-14,15
81665,56615,772.0,1793,False,2019-12-15,16
81665,56615,981.0,952,True,2019-12-15,17
81665,56615,766.0,1793,False,2019-12-16,18
81665,56615,981.0,952,True,2019-12-16,19
81665,56615,749.0,1793,False,2019-12-17,20
81665,56615,699.0,1324,False,2019-12-18,21
81665,56615,899.0,952,True,2019-12-18,22
81665,56615,785.0,851,False,2019-12-19,23
81665,56615,789.0,1530,False,2019-12-20,24
81665,56615,899.0,952,True,2019-12-20,25
81665,56615,785.0,1530,False,2019-12-21,26
81665,56615,894.0,952,True,2019-12-21,27
81665,56615,712.0,851,False,2019-12-22,28
81665,56615,893.0,952,True,2019-12-22,29
81665,56615,581.0,851,False,2019-12-23,30
81665,56615,893.0,952,True,2019-12-23,31
81665,56615,466.0,851,False,2019-12-24,32
81665,56615,747.0,1317,False,2019-12-25,33
81665,56615,880.0,952,True,2019-12-25,34
81665,56615,515.0,851,False,2019-12-26,35
81665,56615,794.0,851,False,2019-12-27,36
81665,56615,488.0,851,False,2019-12-28,37
81665,56615,799.0,952,True,2019-12-28,38
81665,56615,704.0,898,False,2019-12-29,39
81665,56615,876.0,952,True,2019-12-29,40
81665,56615,556.0,1793,False,2019-12-31,41
81665,42795,407.0,1713,False,2019-12-01,1
81665,42795,452.0,1713,False,2019-12-02,2
81665,42795,439.0,1713,False,2019-12-03,3
81665,42795,441.0,1713,False,2019-12-05,4
81665,42795,962.0,851,False,2019-12-06,5
81665,42795,639.0,898,False,2019-12-07,6
81665,42795,488.0,851,False,2019-12-08,7
81665,42795,485.0,851,False,2019-12-09,8
81665,42795,490.0,1713,False,2019-12-10,9
81665,42795,616.0,1276,False,2019-12-11,10
81665,42795,625.0,1276,False,2019-12-12,11
81665,42795,653.0,1317,False,2019-12-13,12
81665,42795,772.0,898,False,2019-12-14,13
81665,42795,696.0,851,False,2019-12-15,14
81665,42795,1164.0,1464,False,2019-12-16,15
81665,42795,770.0,898,False,2019-12-17,16
81665,42795,771.0,1317,False,2019-12-18,17
81665,42795,736.0,898,False,2019-12-19,18
81665,42795,807.0,1317,False,2019-12-20,19
81665,42795,807.0,1317,False,2019-12-21,20
81665,42795,799.0,1317,False,2019-12-22,21
81665,42795,735.0,898,False,2019-12-23,22
81665,42795,1248.0,851,False,2019-12-24,23
81665,42795,633.0,1317,False,2019-12-25,24
81665,42795,552.0,1429,False,2019-12-26,25
81665,42795,534.0,1429,False,2019-12-27,26
81665,42795,1245.0,851,False,2019-12-28,27
81665,42795,1134.0,1464,False,2019-12-29,28
81665,42795,451.0,1429,False,2019-12-30,29
81665,42795,590.0,1713,False,2019-12-31,30
81665,65698,321.0,858,False,2019-12-01,1
81665,65698,520.0,1218,True,2019-12-01,2
81665,65698,488.0,1859,True,2019-12-02,3
81665,65698,540.0,851,False,2019-12-03,4
81665,65698,566.0,1859,True,2019-12-03,5
81665,65698,747.0,981,False,2019-12-04,6
81665,65698,2036.0,1859,True,2019-12-04,7
81665,65698,287.0,851,False,2019-12-05,8
81665,65698,336.0,1218,True,2019-12-05,9
81665,65698,758.0,981,False,2019-12-07,10
81665,65698,2050.0,1859,True,2019-12-07,11
81665,65698,753.0,1081,False,2019-12-08,12
81665,65698,2050.0,1859,True,2019-12-08,13
