Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,485,851,FALSE,12/9/2019,8,Alaska Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,490,1713,FALSE,12/10/2019,9,Singapore Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,616,1276,FALSE,12/11/2019,10,Japan Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,625,1276,FALSE,12/12/2019,11,Japan Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,653,1317,FALSE,12/13/2019,12,Korean Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,772,898,FALSE,12/14/2019,13,EVA Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,696,851,FALSE,12/15/2019,14,Alaska Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,1164,1464,FALSE,12/16/2019,15,ANA
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,770,898,FALSE,12/17/2019,16,EVA Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,771,1317,FALSE,12/18/2019,17,Korean Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,736,898,FALSE,12/19/2019,18,EVA Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,807,1317,FALSE,12/20/2019,19,Korean Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,807,1317,FALSE,12/21/2019,20,Korean Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,799,1317,FALSE,12/22/2019,21,Korean Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,735,898,FALSE,12/23/2019,22,EVA Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,1248,851,FALSE,12/24/2019,23,Alaska Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,633,1317,FALSE,12/25/2019,24,Korean Air
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,552,1429,FALSE,12/26/2019,25,China Eastern
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,534,1429,FALSE,12/27/2019,26,China Eastern
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,1245,851,FALSE,12/28/2019,27,Alaska Airlines
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,1134,1464,FALSE,12/29/2019,28,ANA
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,451,1429,FALSE,12/30/2019,29,China Eastern
Seattle,42795,Bangkok,Bangkok Suvarnabhumi,BKK,Thailand,81665,590,1713,FALSE,12/31/2019,30,Singapore Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,321,858,FALSE,12/1/2019,1,Alitalia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,520,1218,TRUE,12/1/2019,2,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,488,1859,TRUE,12/2/2019,3,Virgin Atlantic
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,540,851,FALSE,12/3/2019,4,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,566,1859,TRUE,12/3/2019,5,Virgin Atlantic
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,747,981,FALSE,12/4/2019,6,Condor
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,2036,1859,TRUE,12/4/2019,7,Virgin Atlantic
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,287,851,FALSE,12/5/2019,8,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,336,1218,TRUE,12/5/2019,9,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,758,981,FALSE,12/7/2019,10,Condor
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,2050,1859,TRUE,12/7/2019,11,Virgin Atlantic
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,753,1081,FALSE,12/8/2019,12,Icelandair
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,2050,1859,TRUE,12/8/2019,13,Virgin Atlantic
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,226,1368,FALSE,12/9/2019,14,Lufthansa
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,440,1218,TRUE,12/9/2019,15,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,218,1523,FALSE,12/10/2019,16,Austrian Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,443,1218,TRUE,12/10/2019,17,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,288,1523,FALSE,12/11/2019,18,Austrian Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,440,1218,TRUE,12/11/2019,19,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,287,851,FALSE,12/12/2019,20,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,605,857,TRUE,12/12/2019,21,Finnair
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,326,838,FALSE,12/13/2019,22,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,386,1218,TRUE,12/13/2019,23,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,363,851,FALSE,12/14/2019,24,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,483,1218,TRUE,12/14/2019,25,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,754,981,FALSE,12/15/2019,26,Condor
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,1624,838,TRUE,12/15/2019,27,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,365,851,FALSE,12/16/2019,28,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,454,1218,TRUE,12/16/2019,29,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,599,1033,FALSE,12/17/2019,30,Aer Lingus
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,763,838,TRUE,12/17/2019,31,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,518,851,FALSE,12/18/2019,32,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,1710,838,TRUE,12/18/2019,33,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,599,1033,FALSE,12/19/2019,34,Aer Lingus
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,640,1218,TRUE,12/19/2019,35,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,640,1218,TRUE,12/20/2019,36,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,664,1033,FALSE,12/21/2019,37,Aer Lingus
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,924,838,TRUE,12/21/2019,38,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,660,851,FALSE,12/22/2019,39,Alaska Airlines
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,1777,1324,TRUE,12/22/2019,40,KLM
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,358,1482,FALSE,12/24/2019,41,Air New Zealand
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,473,857,TRUE,12/24/2019,42,Finnair
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,317,838,FALSE,12/25/2019,43,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,524,1218,TRUE,12/25/2019,44,Iberia
