Direct,MinPrice,OutboundLeg,QuoteDateTime,QuoteId,CarrierIds,DepartureDate,DestinationId,OriginId
False,1172.0,"{'CarrierIds': [929], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-22T08:29:00,20,[929],2019-12-21T00:00:00,42795,58440
False,643.0,"{'CarrierIds': [1606], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-23T02:13:00,21,[1606],2019-12-24T00:00:00,42795,58440
False,605.0,"{'CarrierIds': [1658], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-20T20:10:00,22,[1658],2019-12-25T00:00:00,42795,58440
False,628.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-22T18:25:00,23,[898],2019-12-26T00:00:00,42795,58440
False,501.0,"{'CarrierIds': [1276], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-21T19:34:00,24,[1276],2019-12-27T00:00:00,42795,58440
False,519.0,"{'CarrierIds': [1606], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-28T00:00:00'}",2019-07-15T18:38:00,25,[1606],2019-12-28T00:00:00,42795,58440
False,601.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-29T00:00:00'}",2019-07-20T14:46:00,26,[898],2019-12-29T00:00:00,42795,58440
False,526.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-30T00:00:00'}",2019-07-21T23:17:00,27,[898],2019-12-30T00:00:00,42795,58440
False,520.0,"{'CarrierIds': [857], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-31T00:00:00'}",2019-07-21T23:18:00,28,[857],2019-12-31T00:00:00,42795,58440
False,530.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-01T00:00:00'}",2019-07-22T05:24:00,1,[1482],2019-12-01T00:00:00,65698,58440
True,552.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-01T00:00:00'}",2019-07-22T05:24:00,2,[1710],2019-12-01T00:00:00,65698,58440
True,498.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-02T00:00:00'}",2019-07-22T12:48:00,3,[1523],2019-12-02T00:00:00,65698,58440
True,492.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-22T12:51:00,4,[1710],2019-12-03T00:00:00,65698,58440
False,291.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-04T00:00:00'}",2019-07-22T00:07:00,5,[870],2019-12-04T00:00:00,65698,58440
True,492.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-04T00:00:00'}",2019-07-22T00:07:00,6,[1710],2019-12-04T00:00:00,65698,58440
False,307.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-17T09:25:00,7,[870],2019-12-05T00:00:00,65698,58440
True,327.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-17T09:25:00,8,[1710],2019-12-05T00:00:00,65698,58440
False,1980.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-16T01:35:00,9,[988],2019-12-06T00:00:00,65698,58440
False,1980.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-16T01:37:00,10,[988],2019-12-07T00:00:00,65698,58440
False,465.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-09T00:00:00'}",2019-07-20T19:26:00,11,[1467],2019-12-09T00:00:00,65698,58440
True,1985.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-09T00:00:00'}",2019-07-20T10:39:00,12,[1793],2019-12-09T00:00:00,65698,58440
False,291.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-18T18:30:00,13,[870],2019-12-10T00:00:00,65698,58440
True,1982.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-18T18:30:00,14,[881],2019-12-10T00:00:00,65698,58440
False,321.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-13T00:00:00'}",2019-07-16T21:15:00,15,[870],2019-12-13T00:00:00,65698,58440
True,648.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-13T00:00:00'}",2019-07-16T21:15:00,16,[1523],2019-12-13T00:00:00,65698,58440
False,408.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-14T00:00:00'}",2019-07-22T15:22:00,17,[1467],2019-12-14T00:00:00,65698,58440
True,1986.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-14T00:00:00'}",2019-07-22T15:22:00,18,[881],2019-12-14T00:00:00,65698,58440
