Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,270,1467,False,12/8/2019,11,Spirit Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,567,857,True,12/8/2019,12,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,269,1902,False,12/9/2019,13,Southwest Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,567,857,True,12/9/2019,14,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,304,1755,False,12/10/2019,15,Turkish Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,568,1218,True,12/10/2019,16,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,338,1760,False,12/11/2019,17,TAP
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,568,1218,True,12/11/2019,18,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,912,1793,False,12/12/2019,19,United
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,2469,881,True,12/12/2019,20,British Airways
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,496,1760,False,12/13/2019,21,TAP
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,701,1218,True,12/13/2019,22,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,581,870,False,12/14/2019,23,jetBlue
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,883,881,True,12/14/2019,24,British Airways
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,388,1107,False,12/15/2019,25,GOL Linhas Aéreas
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,480,1218,True,12/15/2019,26,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,372,1523,False,12/16/2019,27,Austrian Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,480,857,True,12/16/2019,28,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,378,1467,False,12/17/2019,29,Spirit Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,2544,881,True,12/17/2019,30,British Airways
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,366,1467,False,12/18/2019,31,Spirit Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,2351,857,True,12/18/2019,32,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,594,1760,False,12/19/2019,33,TAP
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,1116,857,True,12/19/2019,34,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,637,870,False,12/20/2019,35,jetBlue
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,2374,857,True,12/20/2019,36,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,733,870,False,12/21/2019,37,jetBlue
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,2365,857,True,12/21/2019,38,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,495,1902,False,12/22/2019,39,Southwest Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,1179,857,True,12/22/2019,40,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,433,838,False,12/23/2019,41,Air France
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,1041,1218,True,12/23/2019,42,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,356,941,False,12/24/2019,43,Copa
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,2630,838,True,12/24/2019,44,Air France
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,356,941,False,12/25/2019,45,Copa
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,568,1218,True,12/25/2019,46,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,597,1368,False,12/26/2019,47,Lufthansa
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,705,1218,True,12/26/2019,48,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,421,941,False,12/27/2019,49,Copa
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,704,1218,True,12/27/2019,50,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,353,1755,False,12/28/2019,51,Turkish Airlines
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,628,1218,True,12/28/2019,52,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,356,1482,False,12/29/2019,53,Air New Zealand
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,645,1218,True,12/29/2019,54,Iberia
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,307,1482,False,12/30/2019,55,Air New Zealand
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,403,857,True,12/30/2019,56,Finnair
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,356,1482,False,12/31/2019,57,Air New Zealand
Atlanta,65698,London,London Heathrow,LHR,United Kingdom,40924,568,1218,True,12/31/2019,58,Iberia
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,669,1618,False,12/2/2019,1,Qatar Airways
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,702,1618,False,12/5/2019,2,Qatar Airways
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,669,1713,False,12/6/2019,3,Singapore Airlines
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,669,1618,False,12/10/2019,4,Qatar Airways
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,1608,1618,False,12/13/2019,5,Qatar Airways
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,1193,1755,False,12/14/2019,6,Turkish Airlines
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,902,1902,False,12/18/2019,7,Southwest Airlines
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,1530,1618,False,12/19/2019,8,Qatar Airways
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,989,1416,False,12/22/2019,9,Malaysia Airlines
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,1394,1618,False,12/24/2019,10,Qatar Airways
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,815,954,False,12/25/2019,11,China Southern
Atlanta,81870,Singapore,Singapore Changi,SIN,Singapore,40924,660,1713,False,12/28/2019,12,Singapore Airlines
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,833,870,False,12/1/2019,1,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,441,870,False,12/2/2019,2,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4074,1324,False,12/3/2019,3,KLM
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,521,1717,False,12/4/2019,4,Aeroflot
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,461,870,False,12/5/2019,5,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4077,988,False,12/6/2019,6,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,773,1707,False,12/8/2019,7,SAS
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4077,988,False,12/9/2019,8,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,485,870,False,12/10/2019,9,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4074,1324,False,12/11/2019,10,KLM
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4102,988,False,12/12/2019,11,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,551,1467,False,12/13/2019,12,Spirit Airlines
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,563,870,False,12/14/2019,13,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,2039,870,False,12/15/2019,14,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,652,1467,False,12/16/2019,15,Spirit Airlines
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,741,1065,False,12/17/2019,16,Frontier Airlines
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,760,1324,False,12/18/2019,17,KLM
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,762,1324,False,12/19/2019,18,KLM
