City ID Departure,City ID,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID
40924,56615,1070.0,988,False,2019-12-07,1
40924,56615,577.0,851,False,2019-12-10,2
40924,56615,1634.0,1276,False,2019-12-13,3
40924,56615,1687.0,1276,False,2019-12-14,4
40924,56615,991.0,870,False,2019-12-17,5
40924,56615,841.0,1065,False,2019-12-18,6
40924,56615,1047.0,952,False,2019-12-19,7
40924,56615,1045.0,952,False,2019-12-20,8
40924,56615,1668.0,833,False,2019-12-21,9
40924,56615,846.0,835,False,2019-12-23,10
40924,56615,692.0,835,False,2019-12-27,11
40924,56615,1630.0,1276,False,2019-12-29,12
40924,56615,1570.0,1276,False,2019-12-30,13
40924,42795,648.0,1755,False,2019-12-01,1
40924,42795,737.0,1276,False,2019-12-02,2
40924,42795,555.0,1324,False,2019-12-03,3
40924,42795,737.0,1276,False,2019-12-04,4
40924,42795,651.0,870,False,2019-12-05,5
40924,42795,810.0,1276,False,2019-12-06,6
40924,42795,609.0,1467,False,2019-12-08,7
40924,42795,781.0,1276,False,2019-12-09,8
40924,42795,781.0,1276,False,2019-12-10,9
40924,42795,943.0,1276,False,2019-12-11,10
40924,42795,952.0,1276,False,2019-12-12,11
40924,42795,839.0,988,False,2019-12-13,12
40924,42795,1671.0,1276,False,2019-12-14,13
40924,42795,935.0,988,False,2019-12-15,14
40924,42795,671.0,1065,False,2019-12-16,15
40924,42795,812.0,1467,False,2019-12-18,16
40924,42795,920.0,1317,False,2019-12-19,17
40924,42795,987.0,870,False,2019-12-20,18
40924,42795,981.0,1317,False,2019-12-21,19
40924,42795,1813.0,1276,False,2019-12-22,20
40924,42795,1603.0,1276,False,2019-12-23,21
40924,42795,768.0,988,False,2019-12-24,22
40924,42795,730.0,870,False,2019-12-25,23
40924,42795,755.0,1317,False,2019-12-26,24
40924,42795,792.0,1317,False,2019-12-27,25
40924,42795,809.0,1317,False,2019-12-28,26
40924,42795,853.0,851,False,2019-12-31,27
40924,65698,358.0,1107,False,2019-12-01,1
40924,65698,571.0,1218,True,2019-12-01,2
40924,65698,370.0,870,False,2019-12-02,3
40924,65698,564.0,857,True,2019-12-02,4
40924,65698,340.0,1523,False,2019-12-03,5
40924,65698,568.0,1218,True,2019-12-03,6
40924,65698,294.0,1760,False,2019-12-04,7
40924,65698,564.0,857,True,2019-12-04,8
40924,65698,344.0,1467,False,2019-12-07,9
40924,65698,2472.0,881,True,2019-12-07,10
40924,65698,270.0,1467,False,2019-12-08,11
40924,65698,567.0,857,True,2019-12-08,12
40924,65698,269.0,1902,False,2019-12-09,13
40924,65698,567.0,857,True,2019-12-09,14
40924,65698,304.0,1755,False,2019-12-10,15
40924,65698,568.0,1218,True,2019-12-10,16
40924,65698,338.0,1760,False,2019-12-11,17
40924,65698,568.0,1218,True,2019-12-11,18
40924,65698,912.0,1793,False,2019-12-12,19
40924,65698,2469.0,881,True,2019-12-12,20
40924,65698,496.0,1760,False,2019-12-13,21
40924,65698,701.0,1218,True,2019-12-13,22
40924,65698,581.0,870,False,2019-12-14,23
40924,65698,883.0,881,True,2019-12-14,24
40924,65698,388.0,1107,False,2019-12-15,25
40924,65698,480.0,1218,True,2019-12-15,26
40924,65698,372.0,1523,False,2019-12-16,27
40924,65698,480.0,857,True,2019-12-16,28
40924,65698,378.0,1467,False,2019-12-17,29
40924,65698,2544.0,881,True,2019-12-17,30
40924,65698,366.0,1467,False,2019-12-18,31
40924,65698,2351.0,857,True,2019-12-18,32
40924,65698,594.0,1760,False,2019-12-19,33
40924,65698,1116.0,857,True,2019-12-19,34
40924,65698,637.0,870,False,2019-12-20,35
40924,65698,2374.0,857,True,2019-12-20,36
40924,65698,733.0,870,False,2019-12-21,37
40924,65698,2365.0,857,True,2019-12-21,38
40924,65698,495.0,1902,False,2019-12-22,39
40924,65698,1179.0,857,True,2019-12-22,40
40924,65698,433.0,838,False,2019-12-23,41
40924,65698,1041.0,1218,True,2019-12-23,42
40924,65698,356.0,941,False,2019-12-24,43
40924,65698,2630.0,838,True,2019-12-24,44
40924,65698,356.0,941,False,2019-12-25,45
40924,65698,568.0,1218,True,2019-12-25,46
40924,65698,597.0,1368,False,2019-12-26,47
40924,65698,705.0,1218,True,2019-12-26,48
40924,65698,421.0,941,False,2019-12-27,49
40924,65698,704.0,1218,True,2019-12-27,50
40924,65698,353.0,1755,False,2019-12-28,51
40924,65698,628.0,1218,True,2019-12-28,52
40924,65698,356.0,1482,False,2019-12-29,53
40924,65698,645.0,1218,True,2019-12-29,54
40924,65698,307.0,1482,False,2019-12-30,55
40924,65698,403.0,857,True,2019-12-30,56
40924,65698,356.0,1482,False,2019-12-31,57
40924,65698,568.0,1218,True,2019-12-31,58
40924,81870,669.0,1618,False,2019-12-02,1
40924,81870,702.0,1618,False,2019-12-05,2
40924,81870,669.0,1713,False,2019-12-06,3
40924,81870,669.0,1618,False,2019-12-10,4
40924,81870,1608.0,1618,False,2019-12-13,5
40924,81870,1193.0,1755,False,2019-12-14,6
40924,81870,902.0,1902,False,2019-12-18,7
40924,81870,1530.0,1618,False,2019-12-19,8
40924,81870,989.0,1416,False,2019-12-22,9
40924,81870,1394.0,1618,False,2019-12-24,10
40924,81870,815.0,954,False,2019-12-25,11
40924,81870,660.0,1713,False,2019-12-28,12
40924,48018,833.0,870,False,2019-12-01,1
40924,48018,441.0,870,False,2019-12-02,2
40924,48018,4074.0,1324,False,2019-12-03,3
40924,48018,521.0,1717,False,2019-12-04,4
40924,48018,461.0,870,False,2019-12-05,5
40924,48018,4077.0,988,False,2019-12-06,6
40924,48018,773.0,1707,False,2019-12-08,7
40924,48018,4077.0,988,False,2019-12-09,8
40924,48018,485.0,870,False,2019-12-10,9
40924,48018,4074.0,1324,False,2019-12-11,10
40924,48018,4102.0,988,False,2019-12-12,11
40924,48018,551.0,1467,False,2019-12-13,12
40924,48018,563.0,870,False,2019-12-14,13
40924,48018,2039.0,870,False,2019-12-15,14
40924,48018,652.0,1467,False,2019-12-16,15
40924,48018,741.0,1065,False,2019-12-17,16
40924,48018,760.0,1324,False,2019-12-18,17
40924,48018,762.0,1324,False,2019-12-19,18
40924,48018,980.0,1658,False,2019-12-20,19
40924,48018,4076.0,988,False,2019-12-21,20
40924,48018,4077.0,988,False,2019-12-22,21
40924,48018,893.0,1658,False,2019-12-23,22
40924,48018,827.0,952,False,2019-12-24,23
40924,48018,823.0,870,False,2019-12-25,24
40924,48018,903.0,1618,False,2019-12-26,25
40924,48018,4077.0,988,False,2019-12-27,26
40924,48018,828.0,1755,False,2019-12-28,27
40924,48018,857.0,1618,False,2019-12-29,28
40924,48018,4076.0,988,False,2019-12-30,29
40924,48018,4074.0,988,False,2019-12-31,30
40924,44759,385.0,1902,False,2019-12-01,1
40924,44759,1068.0,838,True,2019-12-01,2
40924,44759,272.0,1324,False,2019-12-03,3
40924,44759,1034.0,1324,True,2019-12-03,4
40924,44759,277.0,1324,False,2019-12-04,5
40924,44759,1035.0,838,True,2019-12-04,6
40924,44759,267.0,870,False,2019-12-05,7
40924,44759,1095.0,838,True,2019-12-05,8
