City ID Departure,City ID,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID
58440,56615,454.0,1276,False,2019-12-01,1
58440,56615,487.0,1467,False,2019-12-04,2
58440,56615,684.0,1065,False,2019-12-12,3
58440,56615,918.0,898,False,2019-12-14,4
58440,56615,1022.0,1276,False,2019-12-20,5
58440,56615,500.0,835,False,2019-12-25,6
58440,56615,674.0,898,False,2019-12-26,7
58440,56615,619.0,835,False,2019-12-27,8
58440,56615,487.0,929,False,2019-12-31,9
58440,42795,494.0,1713,False,2019-12-01,1
58440,42795,455.0,1276,False,2019-12-02,2
58440,42795,497.0,1713,False,2019-12-03,3
58440,42795,464.0,1276,False,2019-12-04,4
58440,42795,461.0,1276,False,2019-12-05,5
58440,42795,493.0,1276,False,2019-12-06,6
58440,42795,464.0,1713,False,2019-12-07,7
58440,42795,891.0,1713,False,2019-12-08,8
58440,42795,583.0,898,False,2019-12-10,9
58440,42795,509.0,1713,False,2019-12-11,10
58440,42795,752.0,898,False,2019-12-12,11
58440,42795,749.0,952,False,2019-12-13,12
58440,42795,687.0,954,False,2019-12-14,13
58440,42795,686.0,954,False,2019-12-15,14
58440,42795,967.0,898,False,2019-12-16,15
58440,42795,878.0,1755,False,2019-12-17,16
58440,42795,884.0,1530,False,2019-12-18,17
58440,42795,928.0,1523,False,2019-12-19,18
58440,42795,1085.0,1755,False,2019-12-20,19
58440,42795,851.0,1713,False,2019-12-21,20
58440,42795,687.0,1658,False,2019-12-22,21
58440,42795,1139.0,929,False,2019-12-23,22
58440,42795,639.0,1606,False,2019-12-24,23
58440,42795,605.0,1658,False,2019-12-25,24
58440,42795,624.0,898,False,2019-12-26,25
58440,42795,503.0,1276,False,2019-12-27,26
58440,42795,845.0,929,False,2019-12-28,27
58440,42795,506.0,1276,False,2019-12-29,28
58440,42795,522.0,898,False,2019-12-30,29
58440,42795,516.0,857,False,2019-12-31,30
58440,65698,526.0,1482,False,2019-12-01,1
58440,65698,548.0,1710,True,2019-12-01,2
58440,65698,494.0,1523,True,2019-12-02,3
58440,65698,424.0,1384,True,2019-12-03,4
58440,65698,287.0,870,False,2019-12-04,5
58440,65698,407.0,1710,True,2019-12-04,6
58440,65698,272.0,870,False,2019-12-05,7
58440,65698,407.0,1710,True,2019-12-05,8
58440,65698,923.0,1755,False,2019-12-06,9
58440,65698,1989.0,881,True,2019-12-06,10
58440,65698,308.0,870,False,2019-12-07,11
58440,65698,1989.0,881,True,2019-12-07,12
58440,65698,501.0,870,False,2019-12-09,13
58440,65698,1989.0,881,True,2019-12-09,14
58440,65698,424.0,1384,True,2019-12-10,15
58440,65698,1490.0,929,False,2019-12-11,16
58440,65698,1965.0,881,True,2019-12-11,17
58440,65698,913.0,1755,False,2019-12-12,18
58440,65698,1983.0,881,True,2019-12-12,19
58440,65698,405.0,1467,False,2019-12-14,20
58440,65698,1971.0,881,True,2019-12-14,21
58440,65698,372.0,1467,False,2019-12-15,22
58440,65698,608.0,1710,True,2019-12-15,23
58440,65698,406.0,1467,False,2019-12-16,24
58440,65698,578.0,1710,True,2019-12-16,25
58440,65698,404.0,1467,False,2019-12-17,26
58440,65698,1844.0,1523,True,2019-12-17,27
58440,65698,403.0,1467,False,2019-12-18,28
58440,65698,1890.0,1523,True,2019-12-18,29
58440,65698,836.0,1755,False,2019-12-19,30
58440,65698,1917.0,857,True,2019-12-19,31
58440,65698,765.0,870,False,2019-12-20,32
58440,65698,1930.0,857,True,2019-12-20,33
58440,65698,951.0,838,False,2019-12-21,34
58440,65698,1903.0,1523,True,2019-12-21,35
58440,65698,1099.0,1755,False,2019-12-22,36
58440,65698,2011.0,881,True,2019-12-22,37
58440,65698,526.0,1482,False,2019-12-23,38
58440,65698,1844.0,1710,True,2019-12-23,39
58440,65698,426.0,1523,False,2019-12-24,40
58440,65698,489.0,1710,True,2019-12-24,41
58440,65698,407.0,1710,True,2019-12-25,42
58440,65698,426.0,1523,False,2019-12-26,43
58440,65698,528.0,1523,True,2019-12-26,44
58440,65698,466.0,1710,True,2019-12-27,45
58440,65698,372.0,1710,True,2019-12-28,46
58440,65698,426.0,1482,False,2019-12-29,47
58440,65698,457.0,1710,True,2019-12-29,48
