Direct,MinPrice,OutboundLeg,QuoteDateTime,QuoteId,CarrierIds,DepartureDate,DestinationId,OriginId
False,687.0,"{'CarrierIds': [1658], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-22T00:00:00'}",2019-07-25T10:58:00,21,[1658],2019-12-22T00:00:00,42795,58440
False,1139.0,"{'CarrierIds': [929], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-24T15:48:00,22,[929],2019-12-23T00:00:00,42795,58440
False,639.0,"{'CarrierIds': [1606], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-23T02:13:00,23,[1606],2019-12-24T00:00:00,42795,58440
False,605.0,"{'CarrierIds': [1658], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-24T18:46:00,24,[1658],2019-12-25T00:00:00,42795,58440
False,624.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-22T18:25:00,25,[898],2019-12-26T00:00:00,42795,58440
False,503.0,"{'CarrierIds': [1276], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-24T18:04:00,26,[1276],2019-12-27T00:00:00,42795,58440
False,845.0,"{'CarrierIds': [929], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-28T00:00:00'}",2019-07-20T12:14:00,27,[929],2019-12-28T00:00:00,42795,58440
False,506.0,"{'CarrierIds': [1276], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-29T00:00:00'}",2019-07-24T13:36:00,28,[1276],2019-12-29T00:00:00,42795,58440
False,522.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-30T00:00:00'}",2019-07-21T23:17:00,29,[898],2019-12-30T00:00:00,42795,58440
False,516.0,"{'CarrierIds': [857], 'OriginId': 58440, 'DestinationId': 42795, 'DepartureDate': '2019-12-31T00:00:00'}",2019-07-21T23:18:00,30,[857],2019-12-31T00:00:00,42795,58440
False,526.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-01T00:00:00'}",2019-07-22T05:24:00,1,[1482],2019-12-01T00:00:00,65698,58440
True,548.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-01T00:00:00'}",2019-07-22T05:24:00,2,[1710],2019-12-01T00:00:00,65698,58440
True,494.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-02T00:00:00'}",2019-07-22T12:48:00,3,[1523],2019-12-02T00:00:00,65698,58440
True,424.0,"{'CarrierIds': [1384], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-24T16:22:00,4,[1384],2019-12-03T00:00:00,65698,58440
False,287.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-04T00:00:00'}",2019-07-23T09:52:00,5,[870],2019-12-04T00:00:00,65698,58440
True,407.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-04T00:00:00'}",2019-07-23T09:52:00,6,[1710],2019-12-04T00:00:00,65698,58440
False,272.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-24T16:23:00,7,[870],2019-12-05T00:00:00,65698,58440
True,407.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-23T08:14:00,8,[1710],2019-12-05T00:00:00,65698,58440
False,923.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-25T17:44:00,9,[1755],2019-12-06T00:00:00,65698,58440
True,1989.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-25T17:44:00,10,[881],2019-12-06T00:00:00,65698,58440
False,308.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-25T12:13:00,11,[870],2019-12-07T00:00:00,65698,58440
True,1989.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-25T12:13:00,12,[881],2019-12-07T00:00:00,65698,58440
False,501.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-09T00:00:00'}",2019-07-25T15:30:00,13,[870],2019-12-09T00:00:00,65698,58440
True,1989.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-09T00:00:00'}",2019-07-25T15:30:00,14,[881],2019-12-09T00:00:00,65698,58440
True,424.0,"{'CarrierIds': [1384], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-25T13:50:00,15,[1384],2019-12-10T00:00:00,65698,58440
False,1490.0,"{'CarrierIds': [929], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-11T00:00:00'}",2019-07-24T20:49:00,16,[929],2019-12-11T00:00:00,65698,58440
True,1965.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-11T00:00:00'}",2019-07-24T20:49:00,17,[881],2019-12-11T00:00:00,65698,58440
False,913.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-12T00:00:00'}",2019-07-25T17:45:00,18,[1755],2019-12-12T00:00:00,65698,58440
True,1983.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-12T00:00:00'}",2019-07-25T17:45:00,19,[881],2019-12-12T00:00:00,65698,58440
False,405.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-14T00:00:00'}",2019-07-22T15:22:00,20,[1467],2019-12-14T00:00:00,65698,58440
True,1971.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-14T00:00:00'}",2019-07-22T15:22:00,21,[881],2019-12-14T00:00:00,65698,58440
False,372.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-15T00:00:00'}",2019-07-23T23:25:00,22,[1467],2019-12-15T00:00:00,65698,58440
True,608.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-15T00:00:00'}",2019-07-23T08:15:00,23,[1710],2019-12-15T00:00:00,65698,58440
False,406.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-18T02:28:00,24,[1467],2019-12-16T00:00:00,65698,58440
True,578.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-18T02:28:00,25,[1710],2019-12-16T00:00:00,65698,58440
False,404.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-17T00:00:00'}",2019-07-24T11:19:00,26,[1467],2019-12-17T00:00:00,65698,58440
True,1844.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-17T00:00:00'}",2019-07-18T22:19:00,27,[1523],2019-12-17T00:00:00,65698,58440
False,403.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-18T00:00:00'}",2019-07-21T14:00:00,28,[1467],2019-12-18T00:00:00,65698,58440
True,1890.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-18T00:00:00'}",2019-07-21T13:30:00,29,[1523],2019-12-18T00:00:00,65698,58440
False,836.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-23T14:36:00,30,[1755],2019-12-19T00:00:00,65698,58440
True,1917.0,"{'CarrierIds': [857], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-23T14:36:00,31,[857],2019-12-19T00:00:00,65698,58440
False,765.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-24T18:28:00,32,[870],2019-12-20T00:00:00,65698,58440
True,1930.0,"{'CarrierIds': [857], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-24T18:28:00,33,[857],2019-12-20T00:00:00,65698,58440
False,951.0,"{'CarrierIds': [838], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-24T18:30:00,34,[838],2019-12-21T00:00:00,65698,58440
True,1903.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-24T18:31:00,35,[1523],2019-12-21T00:00:00,65698,58440
False,1099.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-22T00:00:00'}",2019-07-24T09:06:00,36,[1755],2019-12-22T00:00:00,65698,58440
True,2011.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-22T00:00:00'}",2019-07-24T09:06:00,37,[881],2019-12-22T00:00:00,65698,58440
False,526.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-18T23:55:00,38,[1482],2019-12-23T00:00:00,65698,58440
True,1844.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-18T23:55:00,39,[1710],2019-12-23T00:00:00,65698,58440
False,426.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-24T18:33:00,40,[1523],2019-12-24T00:00:00,65698,58440
True,489.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-18T23:54:00,41,[1710],2019-12-24T00:00:00,65698,58440
True,407.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-23T02:48:00,42,[1710],2019-12-25T00:00:00,65698,58440
False,426.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-24T00:51:00,43,[1523],2019-12-26T00:00:00,65698,58440
True,528.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-24T00:51:00,44,[1523],2019-12-26T00:00:00,65698,58440
True,466.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-23T02:48:00,45,[1710],2019-12-27T00:00:00,65698,58440
True,372.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-28T00:00:00'}",2019-07-18T01:07:00,46,[1710],2019-12-28T00:00:00,65698,58440
False,426.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-29T00:00:00'}",2019-07-24T00:51:00,47,[1482],2019-12-29T00:00:00,65698,58440
True,457.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-29T00:00:00'}",2019-07-24T00:51:00,48,[1710],2019-12-29T00:00:00,65698,58440
True,407.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-30T00:00:00'}",2019-07-23T02:46:00,49,[1710],2019-12-30T00:00:00,65698,58440
True,407.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-31T00:00:00'}",2019-07-23T02:48:00,50,[1710],2019-12-31T00:00:00,65698,58440
False,458.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-22T11:48:00,1,[1793],2019-12-03T00:00:00,81870,58440
False,457.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-04T00:00:00'}",2019-07-25T16:35:00,2,[1464],2019-12-04T00:00:00,81870,58440
False,512.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-24T01:45:00,3,[1793],2019-12-06T00:00:00,81870,58440
False,479.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-23T10:44:00,4,[1464],2019-12-10T00:00:00,81870,58440
False,582.0,"{'CarrierIds': [929], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-14T00:00:00'}",2019-07-22T05:56:00,5,[929],2019-12-14T00:00:00,81870,58440
False,647.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-22T00:00:00'}",2019-07-19T23:28:00,6,[1793],2019-12-22T00:00:00,81870,58440
False,603.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-24T07:09:00,7,[1464],2019-12-23T00:00:00,81870,58440
False,642.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-23T21:57:00,8,[1793],2019-12-24T00:00:00,81870,58440
False,900.0,"{'CarrierIds': [952], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-21T21:32:00,9,[952],2019-12-25T00:00:00,81870,58440
False,633.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-24T15:50:00,10,[898],2019-12-26T00:00:00,81870,58440
False,561.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-22T05:10:00,11,[898],2019-12-27T00:00:00,81870,58440
False,508.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-28T00:00:00'}",2019-07-25T17:08:00,12,[1482],2019-12-28T00:00:00,81870,58440
False,506.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-30T00:00:00'}",2019-07-25T04:46:00,13,[1464],2019-12-30T00:00:00,81870,58440
False,902.0,"{'CarrierIds': [835], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-02T00:00:00'}",2019-07-23T16:03:00,1,[835],2019-12-02T00:00:00,48018,58440
True,938.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-02T00:00:00'}",2019-07-23T16:03:00,2,[1035],2019-12-02T00:00:00,48018,58440
False,656.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-21T21:28:00,3,[881],2019-12-05T00:00:00,48018,58440
True,945.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-21T21:28:00,4,[1035],2019-12-05T00:00:00,48018,58440
False,1014.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-18T04:16:00,5,[1755],2019-12-06T00:00:00,48018,58440
False,656.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-21T19:57:00,6,[881],2019-12-07T00:00:00,48018,58440
True,944.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-21T19:57:00,7,[1035],2019-12-07T00:00:00,48018,58440
False,2668.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-24T18:53:00,8,[988],2019-12-10T00:00:00,48018,58440
